type,t_ms,roll_deg,roll_ref_deg,gx_dps,gx_ref_dps,omega_ref,omega_l,omega_r,speed_fb_mps,speed_corr_deg,sequence
DATA,31584,0.567475,0.300000,-23.621849,-1.016404,0.616573,0.502912,0.289180,0.024704,0.000000,424
DATA,31654,0.401598,0.300000,11.317204,-0.386071,0.779062,0.879574,0.462108,0.026480,0.000000,425
DATA,31724,0.001897,0.300000,33.146488,1.132791,1.077399,1.152435,1.917778,0.029674,0.000000,426
DATA,31794,-0.460098,0.300000,28.695267,2.888373,0.684174,0.674021,0.729539,0.025693,0.000000,427
DATA,31864,0.376267,0.300000,14.975745,-0.289812,-0.067600,0.399475,0.296145,0.017663,0.000000,428
DATA,31934,2.168019,0.300000,26.987947,-7.098471,-2.074912,-1.081288,-1.418121,0.000847,0.000000,429
DATA,32004,2.160517,0.300000,-22.280384,-7.069964,-2.739543,-2.089284,-2.491813,-0.009066,0.000000,430
DATA,32074,0.411778,0.300000,-14.292572,-0.424756,-2.082837,-2.174673,-2.144349,-0.014083,0.000000,431
DATA,32144,0.586299,0.300000,-8.316957,-1.087936,-1.796473,-1.686027,-1.803586,-0.022261,0.000000,432
DATA,32214,0.411012,0.300000,-12.768180,-0.421846,-1.583398,-1.268264,-1.787003,-0.025929,0.000000,433
DATA,32284,-0.194368,0.300000,22.963554,1.878601,-1.096913,-0.770045,-0.478641,-0.026725,0.000000,434
DATA,32354,-0.823892,0.300000,22.048918,4.270789,-0.573681,-0.409697,-0.322294,-0.027157,0.000000,435
DATA,32424,-0.465894,0.300000,12.414766,2.910400,-0.460721,-0.460830,-0.411831,-0.027114,0.000000,436
DATA,32494,0.413232,0.300000,-8.134030,-0.430281,-0.604802,-0.751639,-1.025654,-0.025851,0.000000,437
DATA,32564,-0.607971,0.300000,-30.512098,3.450289,0.397823,-0.893445,-0.678432,-0.015535,0.000000,438
DATA,32634,-1.911958,0.300000,4.853784,8.405441,2.122993,1.555756,1.146769,-0.001315,0.000000,439
DATA,32704,-1.463308,0.300000,21.744041,6.700572,2.554491,2.306961,2.306200,0.008080,0.000000,440
